resumoExpandidoEmCongresso	Carla Daruich de Souza	2024	Estimation of Dose Deposition by 198-AuNPs in the Prostate with MCNP in Simplified Geometry	International Nuclear Atlantic Conference, 2024, Rio de Janeiro. Annals of INAC	SGRIGNOLI, S. S. ; ANGELOCCI, L. V. ; CHICO, H. S. ; Carla D. Souza, ; BURIN, A. L. ; RODRIGUES, P. S. ; TEODORO, L. E. H. ; MEDEIROS, I. M. M. A. ; CARLOS A. ZEITUNI ; CHUERI MARTINS ROSTELATO, MARIA ELISA	Qualis nao identificado	INTERNATIONAL NUCLEAR ATLANTIC CONFERENCE, 2024, RIO DE JANEIRO. ANNALS OF INAC
resumoExpandidoEmCongresso	Carla Daruich de Souza	2024	A dosimetric evaluation using the Monte Carlo method considering geometric variations of the iodine-125 seed for brachytherapy	International Nuclear Atlantic Conference, 2024, Rio de Janeiro. Annals of INAC	CHICO, H. S. ; ANGELOCCI, LUCAS VERDI ; Carla D. Souza, ; SGRIGNOLI, S. S. ; CHUERI MARTINS ROSTELATO, MARIA ELISA	Qualis nao identificado	INTERNATIONAL NUCLEAR ATLANTIC CONFERENCE, 2024, RIO DE JANEIRO. ANNALS OF INAC
resumoExpandidoEmCongresso	Carla Daruich de Souza	2023	Nanopartículas radioativas de ouro para tratamento de câncer	II Simpósio de Nanotecnologia Aplicada à Medicina e ao Agronegócio, 2023, São Carlos. Anais II Simpósio de Nanotecnologia Aplicada à Medicina e ao Agronegócio	Daruich de Souza, Carla; BARBEZAN, A. B. ; ROSERO, W. A. A. ; CARLOS A. ZEITUNI ; VIEIRA, D. P. ; CHUERI MARTINS ROSTELATO, MARIA ELISA	Qualis nao identificado	II SIMPÓSIO DE NANOTECNOLOGIA APLICADA À MEDICINA E AO AGRONEGÓCIO, 2023, SÃO CARLOS. ANAIS II SIMPÓSIO DE NANOTECNOLOGIA APLICADA À MEDICINA E AO AGRONEGÓCIO
resumoExpandidoEmCongresso	Carla Daruich de Souza	2023	Avaliação e protocolo de redução de dose de radiação em tomografia computadorizada em pacientes pediátricos	Workshop do Mestrado Profissional, 2023, São Paulo. Workshop do Mestrado Profissional	SANTOS, A. R. C. ; SOUZA, CARLA DARUICH DE	Qualis nao identificado	WORKSHOP DO MESTRADO PROFISSIONAL, 2023, SÃO PAULO. WORKSHOP DO MESTRADO PROFISSIONAL
resumoExpandidoEmCongresso	Carla Daruich de Souza	2023	Análise de Reações Adversas de Curto Prazo Durante o Tratamento da Radioterapia em Adultos com Câncer de Cabeça e Pescoço	Workshop do Mestrado Profissional, 2023, Sao Paulo. Workshop do Mestrado Profissional	SILVA, T. S. ; SANTOS, D. O. ; SOARES, C. ; SANTOS, M. L. C. ; Carla D. Souza,	Qualis nao identificado	WORKSHOP DO MESTRADO PROFISSIONAL, 2023, SAO PAULO. WORKSHOP DO MESTRADO PROFISSIONAL
resumoExpandidoEmCongresso	Carla Daruich de Souza	2023	Percepção e opinião de técnicos e tecnólogos em serviços de radioterapia sobre o uso de automação e inteligência artificial em processos de teleterapia	Workshop do Mestrado Profissional, 2023, Sao Paulo. Workshop do Mestrado Profissional	CUNHA, C. E. ; Carla D. Souza,	Qualis nao identificado	WORKSHOP DO MESTRADO PROFISSIONAL, 2023, SAO PAULO. WORKSHOP DO MESTRADO PROFISSIONAL
resumoExpandidoEmCongresso	Carla Daruich de Souza	2023	Desenvolvimento de metodologia para produção de fonte de Iodo-125	Workshop do Mestrado Profissional, 2023, Sao Paulo. Workshop do Mestrado Profissional	ROSA, G. ; CHUERI MARTINS ROSTELATO, MARIA ELISA ; Daruich de Souza, Carla	Qualis nao identificado	WORKSHOP DO MESTRADO PROFISSIONAL, 2023, SAO PAULO. WORKSHOP DO MESTRADO PROFISSIONAL
resumoExpandidoEmCongresso	Carla Daruich de Souza	2023	THE RADIOACTIVE SEED LOCALIZATION AND WIRE GUIDED LOCALIZATION FOR IMPALPABLE BREAST CANCER SURGERY: META-ANALYSIS	IV Congresso da REBRATS, 2023, Brasília. Anais do IV Congresso da REBRATS	FERREIRA, H. ; Carla D. Souza, ; POZZO, L. ; ROSTELATO, M.	Qualis nao identificado	IV CONGRESSO DA REBRATS, 2023, BRASÍLIA. ANAIS DO IV CONGRESSO DA REBRATS
resumoExpandidoEmCongresso	Carla Daruich de Souza	2021	Homogeneity evaluation of phosphorus-32 epoxy plaques to be used in the treatment of spinal and intracranial cancer by brachytherapy	2021 International Conference on Electronic Materials (2021 IUMRS-ICEM) XIX Brazilian Materials Research Society Meeting (XIX B-MRS), 2021, on-line. Annals of 2021 International Conference on Electronic Materials (2021 IUMRS-ICEM) and XIX Brazilian Materials Research Society Meeting (XIX B-MRS)	SILVA, J. T. ; Daruich de Souza, Carla ; NOGUEIRA, B. R. ; ANGELOCCI, L. V. ; ZEITUNI, C.A. ; ROSTELATO, MARIA ELISA CHUERY MARTINS	Qualis nao identificado	2021 INTERNATIONAL CONFERENCE ON ELECTRONIC MATERIALS XIX BRAZILIAN MATERIALS RESEARCH SOCIETY MEETING , 2021, ON-LINE. ANNALS OF 2021 INTERNATIONAL CONFERENCE ON ELECTRONIC MATERIALS AND XIX BRAZILIAN MATERIALS RESEARCH SOCIETY MEETING
resumoExpandidoEmCongresso	Carla Daruich de Souza	2021	Information management methodology in the control of radiation exposure in computed tomography exams	20th International Union for Pure and Applied Biophysics (IUPAB), 50th Annual Meeting of the Brazilian Society for Biochemistry and Molecular Biology (SBBq), 45th Congress of 50th Brazilian Society of Biophysics (SBBf) and 13th Brazilian Society on Nuclea, 2021, on line. Annals of the 20th International Union for Pure and Applied Biophysics (IUPAB)	FREITAS, G. R. ; Daruich de Souza, Carla	Qualis nao identificado	20TH INTERNATIONAL UNION FOR PURE AND APPLIED BIOPHYSICS , 50TH ANNUAL MEETING OF THE BRAZILIAN SOCIETY FOR BIOCHEMISTRY AND MOLECULAR BIOLOGY , 45TH CONGRESS OF 50TH BRAZILIAN SOCIETY OF BIOPHYSICS AND 13TH BRAZILIAN SOCIETY ON NUCLEA, 2021, ON LINE. ANNALS OF THE 20TH INTERNATIONAL UNION FOR PURE AND APPLIED BIOPHYSICS
resumoExpandidoEmCongresso	Carla Daruich de Souza	2021	Metodologia de gestão da informação no controle de exposição em exames de tomo-grafia computadorizada	1o Workshop do Mestrado Profissional, 2021, São Paulo. Anais do 1o Workshop do Mestrado Profissional	FREITAS, G. R. ; Daruich de Souza, Carla	Qualis nao identificado	1O WORKSHOP DO MESTRADO PROFISSIONAL, 2021, SÃO PAULO. ANAIS DO 1O WORKSHOP DO MESTRADO PROFISSIONAL
resumoExpandidoEmCongresso	Carla Daruich de Souza	2021	Perfil epidemiológico de caso de câncer de próstata em centro de referência no estado do Ceará entre o período de 2014 a 2019	1o Workshop do Mestrado Profissional, 2021	MARTINS, T. M. T. M. ; Daruich de Souza, Carla	Qualis nao identificado	1O WORKSHOP DO MESTRADO PROFISSIONAL, 2021
resumoExpandidoEmCongresso	Carla Daruich de Souza	2021	Avaliação em pacientes da radioterapia oncológica em contato direto e não direto com intervenções durante o curso do tratamento Cartilha educativa para pacientes e profissionais da saúde na área de Radioterapia com foco em garantir a completude do tratamento?	3 º Workshop do Programa de Pós Graduação de MESTRADO PROFISSIONAL EM TECNOLOGIA DAS RADIAÇÕES EM CIÊNCIAS DA SAÚDE, 2021, São Paulo. Annais do 3 º Workshop do Programa de Pós Graduação de MESTRADO PROFISSIONAL EM TECNOLOGIA DAS RADIAÇÕES EM CIÊNCIAS DA SAÚDE,	TRICARICO, J. M. ; Daruich de Souza, Carla	Qualis nao identificado	3 º WORKSHOP DO PROGRAMA DE PÓS GRADUAÇÃO DE MESTRADO PROFISSIONAL EM TECNOLOGIA DAS RADIAÇÕES EM CIÊNCIAS DA SAÚDE, 2021, SÃO PAULO. ANNAIS DO 3 º WORKSHOP DO PROGRAMA DE PÓS GRADUAÇÃO DE MESTRADO PROFISSIONAL EM TECNOLOGIA DAS RADIAÇÕES EM CIÊNCIAS DA SAÚDE,
artigoEmPeriodico	Carlos Alberto Zeituni	2024	0167-8140	http://dx.doi.org/10.1016/S0167-8140(24)02384-3	2120: Dosimetric impact on fiducial array distortion for tracking in robotic radiosurgery: a phantom study	RADIOTHERAPY AND ONCOLOGY	PICIOLI, MARCELO RIBEIRO ; ZEITUNI, CARLOS ALBERTO ; PLATA, ALVARO RUIZ ; MONGUA, JOSE LUIS RODRIGUEZ ; VILLAMIZAR, RIXY PLATA ; ARCILA, JHONALBERT APONTE ; MARANGONNI, FILIPPO ; PINO, MATIAS	A1	
artigoEmPeriodico	Carlos Alberto Zeituni	2024	0969-806X	http://dx.doi.org/10.1016/j.radphyschem.2024.112000	Investigation for Monte Carlo simulation with geometric simplification of the GammaCell 220 irradiator with experimental measurements using Fricke xylenol gel (FXG)	RADIATION PHYSICS AND CHEMISTRY	RODRIGUES, P.S. ; BURIN, A.L. ; TALACIMON, C.F. ; MEDEIROS, I.M.M.A. ; PEREIRA, J.J.N. ; TEODORO, L.E.H. ; RIGO, M.E.Z. ; GESSERAME, M.M.F. ; TAVARES, P.V.S. ; MARTINS, A.C. ; SOUZA, C.D. ; ZEITUNI, C.A. ; RODRIGUES, O. ; ROSTELATO, M.E.C.M.	A1	
artigoEmPeriodico	Carlos Alberto Zeituni	2024	2057-1976	http://dx.doi.org/10.1088/2057-1976/ad8acc	In silico dosimetry for a prostate cancer treatment using 198Au nanoparticles                            Au nanoparticles	BIOMEDICAL PHYSICS & ENGINEERING EXPRESS	ANGELOCCI, LUCAS VERDI ; SGRIGNOLI, SABRINA SPIGAROLI ; DE SOUZA, CARLA DARUICH ; ANTUNES, PAULA CRISTINA GUIMARÃES ; ROSTELATO, Maria Elisa Chuery Martins ; ZEITUNI, CARLOS ALBERTO	A4	
artigoEmPeriodico	Carlos Alberto Zeituni	2024	1120-1797	http://dx.doi.org/10.1016/j.ejmp.2024.104226	ASSESSMENT OF DOSIMETRY IN ONCOLOGICAL TREATMENT USING RADIOACTIVE NANOPARTICLES: A COMPREHENSIVE LITERATURE REVIEW	Physica Medica-European Journal of Medical Physics	RODRIGUES, P. SANTOS ; DE SOUZA SILVA, A.C. KOKA ; BURIN, A.L. ; TALACIMON, C. FERREIRA ; ROSA, G. MARTINS ; MEDEIROS, I.M. MOITINHO AMARAL ; TEODORO, L. E. H. ; ANGELOCI, L. VERDI ; RIGO, M.E. ZAGANIN ; GESSERAME, M. MÜLLER FERREIRA ; SGRIGNOLI, S. SPIGAROLI ; ZEITUNI, C. A. ; ROSTELATO, M.E. CHUERY MARTINS	A2	
artigoEmPeriodico	Carlos Alberto Zeituni	2024	1120-1797	http://dx.doi.org/10.1016/j.ejmp.2024.104096	Comparing two Monte Carlo codes to simulate the ideal activity of a phosphorus-32 film source using dose rate obtained by clinical applications	Physica Medica-European Journal of Medical Physics	TEODORO, L. E. H. ; BURIN, A.L. ; DOS SANTOS TAVARES, P.V. ; DE SOUZA SILVA, A.C. KOKA ; TALACIMON, C. FERREIRA ; RIGO, M.E. ZAGANIN ; MEDEIROS, I.M. MOITINHO AMARAL ; RODRIGUES, P. SANTOS ; SGRIGNOLI, S. SPIGAROLI ; ROSA, G. MARTINS ; ANGELOCI, L. VERDI ; DE SOUZA, C. DARUICH ; RODRIGUES, O. ; ZEITUNI, C. A. ; ROSTELATO, M.E. CHUERY MARTINS	A2	
artigoEmPeriodico	Carlos Alberto Zeituni	2024	1120-1797	http://dx.doi.org/10.1016/j.ejmp.2024.103990	INTEGRATION OF ARTIFICIAL INTELLIGENCE AND ADDITIVE MANUFACTURING IN DOSIMETRY	Physica Medica-European Journal of Medical Physics	LEAL, D.A. URBINA ; DE SOUZA SILVA, A.C. KOKA ; MEDEIROS, I.M. MOITINHO AMARAL ; BURIN, A.L. ; TALACIMON, C. ; DE SOUZA, C. DARUICH ; ROSA, G. MARTINS ; TEODORO, L. E. H. ; ANGELOCI, L. VERDI ; RODRIGUES, P. ; SGRIGNOLI, S. ; ROSTELATO, M.E. ; ZEITUNI, C. A.	A2	
artigoEmPeriodico	Carlos Alberto Zeituni	2024	2206-7418	http://dx.doi.org/10.7150/ntno.91507	Radioactive gold nanoparticles coated with BSA: A promising approach for prostate cancer treatment	Nanotheranostics	BARBEZAN, ANGÉLICA BUENO ; ROSERO, W. A. A. ; PEREZ, DANIEL VIEIRA ; RIGO, MARIA EDUARDA ZAGANIN ; DA SILVA, GIOVANA DIAS ; RODRIGUES, ALEX ALVES ; DE ALMEIDA, LUÍS FERNANDO ; DA SILVA, FÁBIO FERNANDO ALVES ; RIVERA, ANDY GONZÁLEZ ; DA SILVA, NATANAEL GOMES ; BERNARDES, EMERSON S. ; ZEITUNI, C. A. ; ROSTELATO, MARIA ELISA C. M.	Qualis nao identificado	NANOTHERANOSTICS
artigoEmPeriodico	Carlos Alberto Zeituni	2023	0033-7587	http://dx.doi.org/10.1667/rade-23-00050.1	Noninvasive Red Laser Intervention before Radiotherapy of Triple-negative Breast Cancer in a Murine Model	RADIATION RESEARCH	SILVA, CAMILA R. ; PEREIRA, SAULO T. ; SILVA, DANIELA F.T. ; DE PRETTO, LUCAS R. ; FREITAS, ANDERSON Z. ; ZEITUNI, C. A. ; ROSTELATO, M.E.C.M. ; RIBEIRO, MARTHA S.	A2	
artigoEmPeriodico	Carlos Alberto Zeituni	2022	2079-4991	http://dx.doi.org/10.3390/nano12020187	Synthesis, In Vitro Testing, and Biodistribution of Surfactant-Free Radioactive Nanoparticles for Cancer Treatment	Nanomaterials	Daruich de Souza, Carla; BARBEZAN, A. B. ; ROSERO, W. A. A. ; SANTOS, S. N. ; CARVALHO, D. V. S. ; ZEITUNI, C.A. ; BERNARDES, E. S. ; VIEIRA, D. P. ; SPENCER, P. J. ; RIBEIRO, M. S. ; ROSTELATO, MARIA ELISA CHUERY MARTINS	A3	
artigoEmPeriodico	Carlos Alberto Zeituni	2022	2304-6732	http://dx.doi.org/10.3390/photonics9010010	The Efficacy of Photobiomodulation Therapy in Improving Tissue Resilience and Healing of Radiation Skin Damage	Photonics	MOSCA, RODRIGO CRESPO ; SANTOS, SOFIA NASCIMENTO ; NOGUEIRA, GESSE EDUARDO CALVO ; PEREIRA, DAISA LIMA ; COSTA, FRANCIELLI CAMPOS ; PEREIRA, JONATHAS XAVIER ; ZEITUNI, CARLOS ALBERTO ; ARANY, PRAVEEN RAVINDRA	A3	
artigoEmPeriodico	Carlos Alberto Zeituni	2021	2319-0612		Analysis of patients with prostate cancer care at a reference hospital in the state of Tocantins, suitable for brachytherapy	BRAZILIAN JOURNAL OF RADIATION SCIENCES	BEZERRA, A. S. ; ROSTELATO, M. E. C. M. ; ZEITUNI, C.A.	B1	
artigoEmPeriodico	Carlos Alberto Zeituni	2021	1011-1344	http://dx.doi.org/10.1016/j.jphotobiol.2021.112215	Photobiomodulation therapy combined with radiotherapy in the treatment of triple-negative breast cancer-bearing mice	JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY B-BIOLOGY	SILVA, CAMILA RAMOS ; DE ALMEIDA SALVEGO, CAMILA ; ROSTELATO, MARIA ELISA ; ZEITUNI, CARLOS ALBERTO ; RIBEIRO, MARTHA SIMÕES	A1	
artigoEmPeriodico	Carlos Alberto Zeituni	2021	0969-8043	http://dx.doi.org/10.1016/j.apradiso.2021.109709	Monte Carlo simulation to assess free space and end-weld thickness variation effects on dose rate for a new Ir-192 brachytherapy source	APPLIED RADIATION AND ISOTOPES	ANGELOCCI, LUCAS VERDI ; DARUICH DE SOUZA, CARLA ; PANTELIS, EVAGGELOS ; NOGUEIRA, BEATRIZ RIBEIRO ; ZEITUNI, CARLOS ALBERTO ; CHUERI MARTINS ROSTELATO, MARIA ELISA	A2	
artigoEmPeriodico	Carlos Alberto Zeituni	2021	2319-0612		Anisotropy function of a new 192 Ir brachytherapy source	BRAZILIAN JOURNAL OF RADIATION SCIENCES	ABREU, R. T. ; ANGELOCCI, L. V. ; NOGUEIRA, B. R. ; SANTOS, H. N. ; ZEITUNI, C. A. ; ROSTELATO, M. E. C. M..	B1	
artigoEmPeriodico	Carlos Alberto Zeituni	2021	2319-0612	http://dx.doi.org/10.15392/bjrs.v9i1A.1260	New gold-198 nanoparticle synthesis to be used in cancer treatment	BRAZILIAN JOURNAL OF RADIATION SCIENCES	Daruich de Souza, Carla; ZEITUNI, C.A. ; ROSERO, W. A. A. ; NOGUEIRA, BEATRIZ RIBEIRO ; ROSTELATO, MARIA ELISA CHUERY MARTINS	B1	
artigoEmPeriodico	Carlos Alberto Zeituni	2021	0969-8043	http://dx.doi.org/10.1016/j.apradiso.2021.109952	New model for an epoxy-based brachytherapy source to be used in spinal cancer treatment	APPLIED RADIATION AND ISOTOPES	SILVA, J. T. ; Daruich de Souza, Carla ; ANGELOCCI, L. V. ; ROSERO, W. A. A. ; NOGUEIRA, B. R. ; CORREIA, R. W. ; CARLOS A. ZEITUNI ; ROSTELATO, M. E. C. M.	A2	
artigoEmPeriodico	Carlos Alberto Zeituni	2021	2319-0612		Dose-rate constant and air-kerma strength evaluation of a new 125I brachytherapy source using Monte Carlo	BRAZILIAN JOURNAL OF RADIATION SCIENCES	PRIMO, C. O. ; ANGELOCCI, L. V. ; Karam, D. ; ZEITUNI, C. A. ; ROSTELATO, M.E.C.M.	B1	
artigoEmPeriodico	Carlos Alberto Zeituni	2021	0969-8043	http://dx.doi.org/10.1016/j.apradiso.2020.109568	Gamma spectrometry of iodine-125 produced in IEA-R1 nuclear reactor, using HPGe detector and fixation into epoxy matrix disc	APPLIED RADIATION AND ISOTOPES	COSTA, O. L. ; SOUZA, D. C. B. ; CASTANHO, F. G. ; FEHER, A. ; MOURA, J. A. ; SOUZA, C. D. ; OLIVEIRA, H. B. ; MÁDUAR, M. F. ; ZEITUNI, C. A. ; ROSTELATO, M. E. C. M.	A2	
artigoEmPeriodico	Carlos Alberto Zeituni	2021	2319-0612	http://dx.doi.org/10.15392/bjrs.v9i1A.1285	A PROPOSAL OF PROCESS VALIDATION IN THE IMPLEMENTATION OF GOOD MANUFACTURING PRACTICES IN BRACHYTHERAPY SOURCES PRODUCTION	BRAZILIAN JOURNAL OF RADIATION SCIENCES	BAPTISTA, TATYANA SPINOSA ; FEHER, A. ; RODRIGUEZ, BRUNA TEIGA ; ZEITUNI, C. A. ; MOURA, JOÃO AUGUSTO ; ROSTELATO, MARIA ELISA	B1	
artigoEmPeriodico	Daniel Perez Vieira	2024	2206-7418	http://dx.doi.org/10.7150/ntno.91507	Radioactive gold nanoparticles coated with BSA: A promising approach for prostate cancer treatment	Nanotheranostics	BARBEZAN, ANGÉLICA BUENO ; ROSERO, WILMMER ALEXANDER ARCOS ; PEREZ, DANIEL VIEIRA ; RIGO, MARIA EDUARDA ZAGANIN ; DA SILVA, GIOVANA DIAS ; RODRIGUES, ALEX ALVES ; DE ALMEIDA, LUÍS FERNANDO ; DA SILVA, FÁBIO FERNANDO ALVES ; RIVERA, ANDY GONZÁLEZ ; DA SILVA, NATANAEL GOMES ; BERNARDES, EMERSON S. ; ZEITUNI, CARLOS ALBERTO ; ROSTELATO, MARIA ELISA C. M.	Qualis nao identificado	NANOTHERANOSTICS
artigoEmPeriodico	Daniel Perez Vieira	2024	0969-806X	http://dx.doi.org/10.1016/j.radphyschem.2024.111549	Evaluation of low-kV energy X-ray radiation effect on breast cancer cells incubated with gold nanoparticles capped with aminolevulinic acid, methyl aminolevulinate, and gamma-aminobutyric acid	RADIATION PHYSICS AND CHEMISTRY	LOPES, ISABELA SANTOS ; SANTOS, NOEMY RODRIGUES ; DA SILVA, GIOVANA DIAS ; DOS SANTOS, LEONARDO CAMARGO ; POTIENS, MARIA DA PENHA ALBUQUERQUE ; Vieira, Daniel Perez ; COURROL, LILIA CORONATO	A1	
artigoEmPeriodico	Daniel Perez Vieira	2024	2673-9623	http://dx.doi.org/10.3390/appliedchem4010006	Synergizing Immune Balance: Curcumin Gold Nanoparticles and Ultrasound Irradiation for Macrophage Down-Regulation	AppliedChem	TEIXEIRA, BRUNA HENRIQUE ; GONÇALVES, KARINA DE OLIVEIRA ; Vieira, Daniel Perez ; CORONATO COURROL, LILIA	Qualis nao identificado	APPLIEDCHEM
artigoEmPeriodico	Daniel Perez Vieira	2022	2079-4991	http://dx.doi.org/10.3390/nano12020187	Synthesis, In Vitro Testing, and Biodistribution of Surfactant-Free Radioactive Nanoparticles for Cancer Treatment	Nanomaterials	DARUICH DE SOUZA, CARLA ; BUENO BARBEZAN, ANGELICA ; ARCOS ROSERO, WILMMER ALEXANDER ; NASCIMENTO DOS SANTOS, SOFIA ; VERGAÇAS DE SOUSA CARVALHO, DIEGO ; ZEITUNI, CARLOS ALBERTO ; SOARES BERNARDES, EMERSON ; PEREZ VIEIRA, DANIEL ; SPENCER, Patrick Jack ; SIMÕES RIBEIRO, MARTHA ; CHUERY MARTINS ROSTELATO, MARIA ELISA	A3	
artigoEmPeriodico	Daniel Perez Vieira	2022	2073-4409	http://dx.doi.org/10.3390/cells11142252	Therapeutic Potential of Human Immature Dental Pulp Stem Cells Observed in Mouse Model for Acquired Aplastic Anemia	Cells	GONZAGA, VIVIAN FONSECA ; WENCESLAU, CRISTIANE VALVERDE ; Vieira, Daniel Perez ; POLICIQUIO, BRUNA DE OLIVEIRA ; KHALIL, CHARBEL ; ARALDI, RODRIGO PINHEIRO ; KERKIS, IRINA	A3	
artigoEmPeriodico	Daniel Perez Vieira	2022	0969-8043	http://dx.doi.org/10.1016/j.apradiso.2021.110064	In vitro and in vivo response of PSMA-617 radiolabeled with CA and NCA lutetium-177	APPLIED RADIATION AND ISOTOPES	WIECZOREK VILLAS BOAS, CRISTIAN ANTONIO ; DE JESUS SILVA, JEFFERSON ; PEREIRA DIAS, LUÍS ALBERTO ; BRANDÃO FREIRE, MARIA RENATA ; BALIEIRO, LUIZA MASCARENHAS ; FERREIRA DOS SANTOS, CAROLINA SILVA ; VIVALDINI, BIANCA FRANCHESQUETI ; BENEDETTO, RAQUEL ; Vieira, Daniel Perez ; DE QUEIROZ SOUZA PASSOS, PRISCILA ; MARUMO, MARIA HELENA ; TEIXEIRA, LUIS FELIPE S. ; BORTOLETI DE ARAÚJO, ELAINE	A2	
artigoEmPeriodico	Daniel Perez Vieira	2022	0957-5820	http://dx.doi.org/10.1016/j.psep.2022.04.021	RADIOLYTIC DEGRADATION OF LEVONORGESTREL AND GESTODENE: PERFORMANCE AND BIOASSAYS	PROCESS SAFETY AND ENVIRONMENTAL PROTECTION	DE JESUS, JULIANA MENDONÇA SILVA ; TOMINAGA, FLÁVIO KIYOSHI ; DOS SANTOS ARGOLO, ALLAN ; NASCIMENTO, ANA CRISTINA GOMES ; BORRELY, SUELI IVONE ; Vieira, Daniel Perez ; BILA, DANIELE MAIA ; COSTA TEIXEIRA, ANTONIO CARLOS SILVA	A1	
artigoEmPeriodico	Daniel Perez Vieira	2021	1568-5624	http://dx.doi.org/10.1080/09205063.2021.2008788	In vitro cytotoxic data on Se-methylselenocysteine conjugated to dendritic poly(glycerol) against human squamous carcinoma cells	Journal of Biomaterials Science, Polymer Edition	GONÇALVES CORREA, NICOLI DOLORES ; SILVA, FELIPE DOUGLAS ; Vieira, Daniel Perez ; SOARES, CARLOS ROGERIO ; DE QUEIROZ, ALVARO ANTONIO ALENCAR	A3	JOURNAL OF BIOMATERIALS SCIENCE. POLYMER ED.
artigoEmPeriodico	Denise Maria Zezell	2024	1054-660X	http://dx.doi.org/10.1088/1555-6611/ad0cb2	Structural changes in the crystal lattice in enamel under Er,Cr:YSGG laser irradiation and oven heated by Rietveld analysis	LASER PHYSICS	RABELO NETO, J S ; DA ANA, P A ; MAZZOCCHI, V L ; VALÉRIO, M E G ; ZEZELL, D M	A4	
artigoEmPeriodico	Denise Maria Zezell	2024	1386-1425	http://dx.doi.org/10.1016/j.saa.2024.123941	Recognition of breast cancer subtypes using FTIR hyperspectral data	SPECTROCHIMICA ACTA PART A-MOLECULAR AND BIOMOLECULAR SPECTROSCOPY	FAROOQ, SAJID ; DEL-VALLE, MATHEUS ; DOS SANTOS, SOFIA NASCIMENTO ; BERNARDES, EMERSON SOARES ; Zezell, Denise Maria	A1	
artigoEmPeriodico	Denise Maria Zezell	2024	1389-9457	http://dx.doi.org/10.1016/j.sleep.2023.11.990	Non-ablative laser treatment for snoring and obstructive sleep apnea - a controlled randomized double-blind clinical trial	SLEEP MEDICINE	MENDES, V. ; AZEVEDO, L. ; Zezell, D.	A1	
artigoEmPeriodico	Denise Maria Zezell	2024	0169-2607	http://dx.doi.org/10.1016/j.cmpb.2024.108100	Deep neural networks can differentiate thyroid pathologies on infrared hyperspectral images	COMPUTER METHODS AND PROGRAMS IN BIOMEDICINE	BAFFA, MATHEUS DE FREITAS OLIVEIRA ; Zezell, D ; BACHMANN, LUCIANO ; Pereira, Thiago Martini ; DESERNO, THOMAS MARTIN ; FELIPE, JOAQUIM CEZAR	A1	
artigoEmPeriodico	Denise Maria Zezell	2024	2764-0159	http://dx.doi.org/10.22533/at.ed.1594252411034	EVALUATION OF ADHESIVE STRENGTH IN DENTIN IRADIATED WITH ULTRA SHORT PULSE LASER (FS) AT VARIOUS ENERGY DENSITIES USING TWO ADHESIVE STRATEGIES	International Journal of Health Science	T, PENHA-JUNIOR ; MAP, RODRIGUES ; V, PECORARI ; ND, VIEIRA JR ; DM, ZEZELL ; RE, SAMAD ; M, DUTRA-CORREA	B3	INTERNATIONAL JOURNAL OF HEALTH SCIENCES
artigoEmPeriodico	Denise Maria Zezell	2024	1864-063X	http://dx.doi.org/10.1002/jbio.202400066	ATR FTIR spectroscopy imaging of bone repair in mandibular laser-osteotomy	Journal of Biophotonics	BENETTI, Carolina ; BLAY, ALBERTO ; CORREA, LUCIANA ; VERLANGIERI, MARCO AURELIO ; DOS SANTOS, MOISÉS O. ; KAZARIAN, SERGEI G. ; ZEZELL, DENISE M.	A1	
artigoEmPeriodico	Denise Maria Zezell	2024	2578-1553	http://dx.doi.org/10.26502/fjppr.0101	Bimolecular Profile of Tobacco Users by Infrared Spectroscopy and Machine Learning Approaches	Journal of Pharmacy and Pharmacology Research	NOGUEIRA, M. S. ; COSTA, N. C. Q. ; BAROUDI, K. ; FERREIRA, M. C. M. S. C. ; SILVA, S. M. S. D. ; LEAL, L. B. ; Castro, P. A. A. ; PERALTA, F. ; ZEZELL, D. M. ; CARVALHO, L. F. C. E. S.	Qualis nao identificado	JOURNAL OF PHARMACY AND PHARMACOLOGY RESEARCH
artigoEmPeriodico	Denise Maria Zezell	2024	2079-6382	http://dx.doi.org/10.3390/antibiotics13121157	Identifying the Molecular Fingerprint of Beta-Lactams via Raman/SERS Spectroscopy Using Unconventional Nanoparticles for Antimicrobial Stewardship	ANTIBIOTICS-BASEL	ANJOS, VINICIUS PEREIRA ; MARANGONI, CAROLINE GUIMARÃES PANÇARDES DA SILVA ; NADAS, RAFAEL ; MACHADO, THIAGO NEVES ; KRUL, DAMARIS ; RODRIGUES, LUIZA SOUZA ; DALLA-COSTA, LIBERA MARIA ; SCHREINER, WIDO HERWIG ; Zezell, Denise Maria ; BEZERRA, ARANDI GINANE ; DE GÓES, RAFAEL ELEODORO	A3	
artigoEmPeriodico	Denise Maria Zezell	2023	2304-6732	http://dx.doi.org/10.3390/photonics10010016	Comparison of Two Light Wavelengths (λ = 660 nm and λ = 780 nm) in the Repair Process ofOral Mucositis Induced by Ionizing Radiation: Clinical and Microscopic Evaluations in Rats	Photonics	Andrade, M. F. ; SARDO, A. V. N. ; BENETTI, C. ; SICCHIERI, L. B. ; CORREA, L. ; ZEZELL, D. M.	A3	
